Date,Open,High,Low,Close,Adj Close,Volume
12/05/2000,762.8,763.01,737.07,740.3,740.3,18905700
15/05/2000,737.21,740.16,719.6,728.67,728.67,19327500
16/05/2000,729.1,746.77,723.71,746.77,746.77,17234800
17/05/2000,752.52,769.01,726.89,727.18,727.18,21900600
18/05/2000,705.62,718.72,699,712.95,712.95,20144000
19/05/2000,712.13,730.71,695.73,730.68,730.68,19628700
22/05/2000,715.55,718.3,688.58,691.61,691.61,17662300
23/05/2000,674.03,694.44,674.03,679.76,679.76,21138700
24/05/2000,669.21,689.55,643.97,674.95,674.95,28935000
25/05/2000,696.69,708.59,685.18,699.53,699.53,40199100
26/05/2000,690.54,693.1,656.66,656.66,656.66,35044900
29/05/2000,627.4,664.27,625.14,655.93,655.93,30960900
30/05/2000,668.65,692.31,668.65,691.26,691.26,38966400
31/05/2000,708.04,744.6,708.04,731.88,731.88,50378100
01/06/2000,730.55,746.7,722.24,738.49,738.49,31433500
02/06/2000,759.22,776.49,750.38,760.69,760.69,43057400
05/06/2000,778.48,799.34,778.48,794.21,794.21,46437700
07/06/2000,798.23,822.98,792.71,822.54,822.54,49350300
08/06/2000,825.56,842.13,795.99,800.11,800.11,66904800
09/06/2000,800.28,836.82,790.43,836.4,836.4,50677800
12/06/2000,851.06,858.34,828.66,845.81,845.81,51673700
13/06/2000,833.18,835.29,800.32,804.45,804.45,42660400
14/06/2000,814.05,821.13,792.3,819.27,819.27,43819200
15/06/2000,814.62,814.62,770.7,770.95,770.95,38063700
16/06/2000,759.58,775.26,753.96,759.04,759.04,31714100
19/06/2000,748.47,777.13,744.9,755.38,755.38,27028600
20/06/2000,772.98,785.32,764.98,785.32,785.32,34077000
21/06/2000,793.67,799.44,780.68,781.87,781.87,52923800
22/06/2000,795.08,804.2,771.06,782.24,782.24,36963700
23/06/2000,772.18,778.94,768.29,778.94,778.94,26184700
26/06/2000,782.28,794.89,779.39,791.55,791.55,28673400
27/06/2000,799.58,810.7,795.55,809.87,809.87,46583200
28/06/2000,810.44,822.04,806.87,818.73,818.73,50010100
29/06/2000,828.59,830.8,807.93,818.9,818.9,33897000
30/06/2000,815.03,823.36,812.26,821.22,821.22,46287200
03/07/2000,824.83,836.53,824.83,835.21,835.21,44079000
04/07/2000,840.2,841.52,818.47,818.53,818.53,43914000
05/07/2000,818.4,830.4,810.1,830.4,830.4,53194000
06/07/2000,822.76,840.91,818.24,837.63,837.63,69603600
07/07/2000,841.5,851.62,837.84,841.74,841.74,56984500
10/07/2000,847.6,856.83,847.14,851.47,851.47,53255200
11/07/2000,856.17,863.53,836.86,836.86,836.86,84997400
12/07/2000,841.15,846.8,830.06,839.76,839.76,46695600
13/07/2000,840.45,849.03,833.05,845.75,845.75,47791400
14/07/2000,847.6,850.26,826.82,827.95,827.95,36631100
18/07/2000,822.3,829.19,806.88,812.33,812.33,31706800
19/07/2000,806.75,806.75,787.58,797.3,797.3,44279500
20/07/2000,786.22,791.41,774.47,778.9,778.9,42630600
21/07/2000,785.98,789.85,771.5,783.06,783.06,40813800
24/07/2000,766.44,769.81,736.38,737.89,737.89,39331500
25/07/2000,730.49,743.52,720.72,737.64,737.64,35257100
26/07/2000,742.45,748.61,723.32,743.84,743.84,33308500
27/07/2000,730.76,734.51,718.66,727.68,727.68,25585500
28/07/2000,706.56,712.57,691.01,692.65,692.65,23902900
31/07/2000,686.35,706.73,678.35,705.97,705.97,21898400
01/08/2000,710.05,727.53,700.83,727.1,727.1,29793900
02/08/2000,723.32,733.99,715.18,728.33,728.33,32868900
03/08/2000,734.49,736.23,719.27,722.08,722.08,25942600
04/08/2000,717.14,719.07,702.47,710,710,22105200
07/08/2000,693.5,694.48,675.59,675.59,675.59,21835700
08/08/2000,676.22,686.96,665.63,666.08,666.08,20918400
09/08/2000,677.22,710.23,677.22,710.23,710.23,29542600
10/08/2000,710.31,729.28,695.87,729.28,729.28,25993200
11/08/2000,711.42,732.78,708.25,722.21,722.21,30061100
14/08/2000,741.55,745.79,731.44,733.25,733.25,32361100
16/08/2000,748.73,754.46,745.68,751.14,751.14,31452700
17/08/2000,751.39,754.09,739.67,743.49,743.49,31726300
18/08/2000,747.65,750.42,726.9,728.32,728.32,27707700
21/08/2000,721.02,731.45,720.24,722.58,722.58,22740500
22/08/2000,722.94,739.02,722.94,738.61,738.61,30251100
23/08/2000,739.04,740.7,719.37,719.71,719.71,29853000
24/08/2000,722.62,729,706.21,718.86,718.86,29344000
25/08/2000,718.88,729.9,710.58,729.8,729.8,27552500
28/08/2000,728.88,735.32,726.36,731.81,731.81,27184900
29/08/2000,733.72,739.53,722.85,731.56,731.56,25333600
30/08/2000,726.63,727.39,718.93,718.93,718.93,21755700
31/08/2000,713.41,713.41,682.68,688.62,688.62,26336900
01/09/2000,690.93,698.28,685.32,692.19,692.19,20236900
04/09/2000,690.95,693.66,677.55,681.3,681.3,22405300
05/09/2000,677.74,685.05,668.08,679.24,679.24,21630700
06/09/2000,677.55,690.99,673.91,676.69,676.69,21187700
07/09/2000,663.09,664.1,654.36,656.37,656.37,25120700
08/09/2000,658.46,664.07,647.99,653.68,653.68,30269800
14/09/2000,636.7,650.14,621.26,650.14,650.14,31976300
15/09/2000,642.1,652.5,621.4,628.2,628.2,33868300
18/09/2000,591.98,595.1,552.78,577.56,577.56,31454400
19/09/2000,564.93,587.21,556.74,571.17,571.17,32762500
20/09/2000,594.32,607.78,594.24,606.08,606.08,34022800
21/09/2000,603.51,613.01,577.78,595.99,595.99,35039200
22/09/2000,574.26,578.22,551,553.25,553.25,30509200
25/09/2000,562.79,584.84,562.48,584.63,584.63,32832600
26/09/2000,576.95,593.72,574.32,587.6,587.6,40377200
27/09/2000,586.57,601.02,585.17,599.31,599.31,36712300
28/09/2000,606.6,610.53,595.97,605.85,605.85,33022500
29/09/2000,612.11,620.08,599.88,613.22,613.22,32815500
02/10/2000,595.68,599.03,585.53,589.22,589.22,24306700
04/10/2000,578.38,598.42,571.58,598.42,598.42,31158800
05/10/2000,605.81,616.22,604.25,606.79,606.79,45697200
06/10/2000,601.57,610.52,601.05,608.85,608.85,36962300
09/10/2000,606.81,606.9,589.18,589.18,589.18,34312800
10/10/2000,588.72,595.79,578.2,588.34,588.34,28352900
11/10/2000,576.44,576.44,548.29,557.18,557.18,31153200
12/10/2000,548.44,564.09,534.71,534.71,534.71,25966800
13/10/2000,514.82,525.71,498.56,524.6,524.6,33030900
16/10/2000,557.11,565.88,543.2,550.1,550.1,34116600
17/10/2000,536.2,545.08,512.85,512.85,512.85,31367400
18/10/2000,501.09,519.54,485,514.17,514.17,39859800
19/10/2000,510.19,531.2,506.49,515.04,515.04,31261300
20/10/2000,540.68,554.65,540.49,545.97,545.97,37164900
23/10/2000,555.11,556,527.18,528.37,528.37,27114400
24/10/2000,527.36,549.79,523.02,545.05,545.05,31159400
25/10/2000,539.93,545.86,532.99,542.33,542.33,30813200
26/10/2000,528.27,530.81,517.82,523.67,523.67,21283800
27/10/2000,528.59,534.84,515.34,515.34,515.34,28425700
30/10/2000,514.82,520.01,504.73,504.73,504.73,28572800
31/10/2000,497.59,514.48,483.58,514.48,514.48,35063900
01/11/2000,524.69,550.06,522.78,548.76,548.76,36644300
02/11/2000,543.94,563.98,540.93,558.1,558.1,46105900
03/11/2000,563.5,567.07,556.38,560.41,560.41,40651800
06/11/2000,557.64,581.47,555.41,556.66,556.66,42381000
07/11/2000,560.55,564.38,550.39,553.35,553.35,34658800
08/11/2000,549.21,562.89,545.77,558.09,558.09,35423100
09/11/2000,549.44,562.66,548.14,560.66,560.66,32391200
10/11/2000,557.94,567.34,555.11,565.18,565.18,32218100
13/11/2000,552.44,552.44,536.45,538.94,538.94,27283600
14/11/2000,543.53,552.99,543.53,552.99,552.99,25304700
15/11/2000,566.41,570.36,552.89,557.48,557.48,32530600
16/11/2000,557.85,561.17,550.46,555.04,555.04,31069200
17/11/2000,548.43,551.26,543.6,551.26,551.26,33172000
20/11/2000,543.78,547.56,537.24,537.4,537.4,28975300
21/11/2000,529.51,531.45,515.41,531.45,531.45,29314800
22/11/2000,525.5,532.95,520.61,522.33,522.33,31462000
23/11/2000,515.48,522.54,512.41,514.31,514.31,31232000
24/11/2000,518.15,530.84,515.32,530.84,530.84,31554800
27/11/2000,542.27,554.04,542.27,554.04,554.04,39292000
28/11/2000,544.44,547.31,535.96,536.94,536.94,34120900
29/11/2000,522.98,522.98,511.93,516.44,516.44,28100000
30/11/2000,518.82,518.82,499.52,509.23,509.23,31041700
01/12/2000,490.88,514.46,489.53,514.46,514.46,32992000
04/12/2000,520.14,520.52,499.72,501.73,501.73,26760600
05/12/2000,505.1,516.97,502.94,516.96,516.96,25724000
06/12/2000,535.19,540.63,517.87,517.89,517.89,39191800
07/12/2000,517.48,523.78,510.86,523.78,523.78,30098000
08/12/2000,523.4,535.47,523.4,534.81,534.81,32136400
11/12/2000,543.46,557.79,543.46,554.8,554.8,38871700
12/12/2000,556.22,558.5,541.99,543.08,543.08,32088600
13/12/2000,540.35,560.16,539.51,557.84,557.84,30275300
14/12/2000,548.14,554.89,540.73,547.38,547.38,29843400
15/12/2000,544.53,551.29,533.65,534,534,29784700
18/12/2000,529.37,541.78,529.37,539.27,539.27,25126000
19/12/2000,541.23,541.25,530.18,530.8,530.8,29017000
20/12/2000,517.37,525.79,513.24,514.21,514.21,30429500
21/12/2000,498.6,515.76,497.31,511.9,511.9,29029800
22/12/2000,514.54,518.9,500.41,500.6,500.6,33269700
26/12/2000,509.09,509.95,501.64,504.62,504.62,25289000
02/01/2001,503.31,521.34,500.97,520.95,520.95,23101400
03/01/2001,512.74,524.58,510.7,521.43,521.43,32458400
04/01/2001,551.53,567.16,550.91,558.02,558.02,44454000
05/01/2001,559.54,581.41,555.4,580.85,580.85,57828600
08/01/2001,573.72,587.91,572.48,586.65,586.65,55864500
09/01/2001,583.85,589.92,572.55,589.92,589.92,55896700
10/01/2001,586.63,593.86,560.81,560.81,560.81,64237800
11/01/2001,568.26,570.57,557.86,561.79,561.79,51878800
12/01/2001,578.95,601.09,578.95,587.87,587.87,71378700
15/01/2001,595.06,608.22,588.87,599,599,61196100
16/01/2001,600.68,608.51,588.42,603.42,603.42,60627800
17/01/2001,600.75,610.47,587.26,595.83,595.83,50166000
18/01/2001,597.15,612.9,596.66,604.05,604.05,45376400
19/01/2001,622.25,622.25,613.66,619.78,619.78,43245400
22/01/2001,622.52,627.45,614.08,627.45,627.45,48495300
26/01/2001,623.68,624,591.73,591.73,591.73,44373600
29/01/2001,592.75,598.11,587.42,596.54,596.54,46115400
30/01/2001,601.29,608.05,591.34,591.34,591.34,49867300
31/01/2001,594.76,617.91,593.54,617.91,617.91,44212700
01/02/2001,606.49,620.78,605.42,612.3,612.3,39600600
02/02/2001,614.51,616.67,602.13,608.48,608.48,34528900
05/02/2001,594.91,595.47,575.58,579.16,579.16,35407400
06/02/2001,577.25,587.23,573.52,586.58,586.58,32630200
07/02/2001,584.93,584.93,574.44,576.19,576.19,32272000
08/02/2001,577.12,591.66,577.12,591.57,591.57,28224300
09/02/2001,588.36,598.97,581.49,595.47,595.47,37456400
12/02/2001,587.62,602.9,584.37,599.2,599.2,31892300
13/02/2001,603.15,605.35,594.41,598.78,598.78,33673000
14/02/2001,594.93,607.59,592.32,603.83,603.83,41323400
15/02/2001,611.26,612.26,602.41,603.63,603.63,35976400
16/02/2001,605.47,611.54,604.27,604.92,604.92,31952500
19/02/2001,595.66,597.76,588.91,596.67,596.67,31428000
20/02/2001,595.77,609.36,593.17,608.74,608.74,49856800
21/02/2001,605.49,605.49,594.45,594.53,594.53,43914800
22/02/2001,589.3,589.3,571.72,583.41,583.41,43489100
23/02/2001,579.97,590.49,579.45,583.52,583.52,40076500
26/02/2001,585.16,588.92,580.59,585.32,585.32,44898600
27/02/2001,590.14,597.12,576.66,577.57,577.57,47576100
28/02/2001,571.64,581.44,571.04,578.1,578.1,35125700
02/03/2001,574.61,574.61,557.2,559.44,559.44,32968700
05/03/2001,549.27,565.38,549.27,565.38,565.38,30988100
06/03/2001,569.14,574.9,564.12,568.15,568.15,48501800
07/03/2001,574.52,576.94,566.08,568.64,568.64,36405800
08/03/2001,569.79,579.28,568.09,579.28,579.28,34937500
09/03/2001,572.11,573.67,562.53,565.76,565.76,31600300
12/03/2001,554.36,556.84,545.05,545.05,545.05,36093900
13/03/2001,527.94,533.25,522.65,527.97,527.97,35814100
14/03/2001,541.42,545,539.12,543.28,543.28,41518800
15/03/2001,523.28,542.3,522.74,541.83,541.83,38519100
16/03/2001,541.31,543.81,536.7,538.67,538.67,33261500
19/03/2001,531.84,541.2,528.88,534.33,534.33,25379900
20/03/2001,542.13,542.79,531.39,531.59,531.59,27952900
21/03/2001,520.71,532.59,520.41,532.59,532.59,36474200
22/03/2001,530.88,532.25,524.25,527.05,527.05,40249900
23/03/2001,532.01,539.19,531.63,537.97,537.97,36437900
26/03/2001,544.75,550.26,542.09,545.98,545.98,43327500
27/03/2001,546.27,546.27,532.9,532.9,532.9,43327300
28/03/2001,541.43,541.71,528.79,528.79,528.79,40264200
29/03/2001,522.99,531.85,521.04,523.8,523.8,48416800
30/03/2001,524.63,528.6,516.97,523.22,523.22,41722500
02/04/2001,520.56,522.09,512.4,515.2,515.2,23182000
03/04/2001,505.38,507.67,498.27,503.26,503.26,27755200
04/04/2001,496.03,501.32,493.57,493.69,493.69,31364000
06/04/2001,518.06,518.2,504.54,506.22,506.22,37358600
09/04/2001,503.07,506.46,497.46,497.46,497.46,28385800
10/04/2001,500.97,501.65,491.21,491.21,491.21,26193400
11/04/2001,505.24,508.75,501.63,507.53,507.53,35428000
12/04/2001,516.73,519.48,511.73,514.21,514.21,40894000
13/04/2001,518.64,518.65,512.35,516.1,516.1,34689100
16/04/2001,514.55,518.26,508.35,508.35,508.35,32865300
17/04/2001,506.92,516.12,505.92,513.97,513.97,31953400
18/04/2001,523.26,540,520.31,540,540,49486300
19/04/2001,567.49,581.63,558.97,563.31,563.31,56158500
20/04/2001,567.66,572.08,556.22,556.29,556.29,47564100
23/04/2001,559.09,566.47,556.52,560.94,560.94,42036900
24/04/2001,552.32,556.48,547.39,555.64,555.64,34670400
25/04/2001,552.69,566.34,551.15,566.34,566.34,37654500
26/04/2001,569.58,570.99,560.84,561.62,561.62,30580200
27/04/2001,561.06,563.76,553.67,556.63,556.63,23112000
30/04/2001,565.44,577.52,564.72,577.36,577.36,37149900
02/05/2001,586.27,587.18,580.39,583.7,583.7,59462200
03/05/2001,583.22,584.68,576.53,584.4,584.4,39007200
04/05/2001,575.69,585.6,575.69,585.6,585.6,39247100
07/05/2001,588.88,599.05,584.79,596.5,596.5,47171900
08/05/2001,594.32,597.95,590.65,590.91,590.91,48439800
09/05/2001,589.06,589.42,578.34,578.84,578.84,52772900
10/05/2001,579.16,584.33,575.43,581.38,581.38,55712600
11/05/2001,581.74,584.28,577.91,583.06,583.06,54670100
14/05/2001,585.13,588.13,580.82,584.08,584.08,52695500
15/05/2001,583.73,585.74,579.08,581.3,581.3,55755200
16/05/2001,578.68,585.67,572.36,572.4,572.4,52925200
17/05/2001,588.15,596.39,585.59,596.39,596.39,56511200
18/05/2001,594.56,600.54,591.63,600.54,600.54,59539700
21/05/2001,606.87,620.89,606.46,618.96,618.96,75010000
22/05/2001,628.82,630.08,617.99,617.99,617.99,79430300
23/05/2001,620.03,625.8,616.56,622.6,622.6,52629100
24/05/2001,614.22,624.46,612.62,622.28,622.28,56154200
25/05/2001,626.97,633.16,623.05,624.11,624.11,63424400
28/05/2001,620.2,622.67,618.14,618.47,618.47,43484100
29/05/2001,616.94,632.09,615.87,632.05,632.05,53044200
30/05/2001,629.45,629.9,620.95,628.42,628.42,44965600
31/05/2001,612.45,617.66,608.8,612.16,612.16,38498300
01/06/2001,615.67,617.09,603.84,607.07,607.07,35879100
04/06/2001,609.06,613.21,606.72,610.91,610.91,34132300
05/06/2001,612.63,615,597.66,597.66,597.66,36031300
06/06/2001,612.63,615,597.66,597.66,597.66,36031300
07/06/2001,594.28,601.35,594.28,601.14,601.14,32804300
08/06/2001,608.48,621.9,608.33,621.78,621.78,44248300
11/06/2001,612.46,615.41,607.2,608.23,608.23,34012300
12/06/2001,605.36,611.88,603.91,607.15,607.15,31987700
13/06/2001,611.79,614.05,607.48,614.05,614.05,39241500
14/06/2001,612.96,623.37,610.36,613.75,613.75,42052000
15/06/2001,609.54,618.96,604.37,618.96,618.96,37583000
18/06/2001,617.66,619.82,607.93,608.78,608.78,47420700
19/06/2001,606.04,615.85,605.8,608.91,608.91,43662500
20/06/2001,603.29,604.78,593.75,595.72,595.72,44047500
21/06/2001,597.72,599.76,589.46,595.53,595.53,40419600
22/06/2001,597.34,602.7,593.33,599.08,599.08,39523700
25/06/2001,597.37,602.77,594.04,598.02,598.02,30986700
26/06/2001,597.81,598.96,586.12,588.71,588.71,31273500
27/06/2001,587.31,590.74,580.75,584.76,584.76,33038900
28/06/2001,585.66,591.03,582.91,583.27,583.27,268800
29/06/2001,594.02,595.13,589.18,595.13,595.13,225200
02/07/2001,593.03,598.24,592.9,596.74,596.74,201600
03/07/2001,598.67,598.67,593.56,594.31,594.31,209200
04/07/2001,591.01,597.25,586.31,597.25,597.25,226800
05/07/2001,598.95,600.51,592.8,593.61,593.61,195600
06/07/2001,581.85,585.08,578.13,578.54,578.54,216000
09/07/2001,565.34,568.21,555.66,560,560,250600
10/07/2001,563.21,565.51,557.51,558.6,558.6,229000
11/07/2001,547.15,558.53,545.76,553.65,553.65,208200
12/07/2001,561.5,566.26,559.95,559.95,559.95,302800
13/07/2001,571.16,571.16,546.97,548.49,548.49,259000
16/07/2001,551.43,554.93,545.17,548.93,548.93,228200
18/07/2001,550.94,551.97,539.04,540.53,540.53,275400
19/07/2001,534.13,545.74,534.13,545.74,545.74,263200
20/07/2001,540.26,541.95,534.39,537.71,537.71,275200
23/07/2001,535,538.35,522.38,524.21,524.21,265200
24/07/2001,518.94,527.37,512.78,526.62,526.62,485600
25/07/2001,519.74,528.33,516.64,526.08,526.08,371400
26/07/2001,529.65,531.96,527.22,529.22,529.22,313200
27/07/2001,536.86,542.58,534.94,541.13,541.13,396000
30/07/2001,542.08,542.08,532.85,533.53,533.53,274200
31/07/2001,534.84,541.55,532.55,541.55,541.55,202400
01/08/2001,546.3,563.67,542,562.79,562.79,441200
02/08/2001,565.39,572.03,557.29,567.46,567.46,445800
03/08/2001,572,572,563.55,568.69,568.69,267800
06/08/2001,564.72,573.56,563.53,569.37,569.37,375400
07/08/2001,562.17,568.57,561.29,567.5,567.5,366600
08/08/2001,568.07,568.85,561.35,565.94,565.94,362200
09/08/2001,554.46,559.17,549.67,549.67,549.67,318600
10/08/2001,556.04,558.27,552,555.34,555.34,286600
13/08/2001,558.48,562,552.17,562,562,298600
14/08/2001,565.2,577.24,564.86,577.15,577.15,539400
16/08/2001,571.19,582.8,569.53,580.95,580.95,525600
17/08/2001,581.52,585.36,577.1,580.99,580.99,437400
20/08/2001,568.58,574.16,566.42,567.09,567.09,381800
21/08/2001,571.77,572.86,561.44,568.68,568.68,356400
22/08/2001,560.53,575.3,560.53,574.87,574.87,525800
23/08/2001,578.62,580.51,568.82,570.07,570.07,482200
24/08/2001,571.97,573.19,563.9,569.31,569.31,415200
27/08/2001,577.46,585.34,574.71,578.74,578.74,478600
28/08/2001,577.75,578.62,573.1,576.51,576.51,445200
29/08/2001,569.77,570.03,563.28,565.63,565.63,469000
30/08/2001,555.98,564.36,554.47,564.36,564.36,711800
31/08/2001,552.78,554.48,542.21,545.11,545.11,720400
03/09/2001,545.02,547.63,539.17,541.83,541.83,415200
04/09/2001,543.1,558.79,540.33,558.79,558.79,0
05/09/2001,550.43,553.61,547.88,551.91,551.91,788800
06/09/2001,552.41,559.17,551.35,552.59,552.59,588200
07/09/2001,546.79,555.51,544.73,555.08,555.08,491200
10/09/2001,547.99,551.26,545.16,550.73,550.73,595800
11/09/2001,550.9,553.61,539.72,540.57,540.57,0
12/09/2001,490.14,499.9,474.58,475.6,475.6,0
13/09/2001,491.61,499.25,484.49,499.25,499.25,0
14/09/2001,497.15,497.15,472.98,482.29,482.29,0
17/09/2001,475.31,476.42,464.39,468.76,468.76,0
18/09/2001,481.45,485.12,478.24,484.93,484.93,0
19/09/2001,484.16,491.99,480.4,486.75,486.75,783800
20/09/2001,482.79,482.79,473.5,480.27,480.27,627800
21/09/2001,466.57,472.31,463.54,472.31,472.31,564200
24/09/2001,473.75,482.19,471.91,482.19,482.19,538800
25/09/2001,491.59,491.68,470.38,472.13,472.13,640200
26/09/2001,473.41,475.8,468.48,472.85,472.85,423400
27/09/2001,467.45,472.38,464.42,472.38,472.38,453200
28/09/2001,475.56,483.21,472.71,479.68,479.68,426700
04/10/2001,498.87,501.22,494.76,500.64,500.64,548000
05/10/2001,499.8,502.11,496.66,501.92,501.92,781800
08/10/2001,497.44,501.56,493.12,496.13,496.13,687400
09/10/2001,501.02,509.21,501.02,507.61,507.61,655200
10/10/2001,503.08,505.41,500.44,503.46,503.46,474800
11/10/2001,514.84,519.56,513.87,517.05,517.05,598600
12/10/2001,526.06,526.2,510.93,516.4,516.4,628200
15/10/2001,513.55,517.47,511.29,513.99,513.99,373200
16/10/2001,514.43,522.16,514.04,521.91,521.91,419600
17/10/2001,527.81,529.54,522.37,528.29,528.29,448600
18/10/2001,522.31,526.49,519.41,524.21,524.21,387800
19/10/2001,522.93,530.08,521.42,528.04,528.04,661600
23/10/2001,533.68,538.29,530.45,530.5,530.5,466400
24/10/2001,532.63,541.96,531.46,541.49,541.49,382200
25/10/2001,542.83,545.12,539.62,542.19,542.19,641000
26/10/2001,545.15,547.25,539.91,543.41,543.41,359600
29/10/2001,548.22,550.93,544.07,547.87,547.87,412800
30/10/2001,538.99,539.93,533.2,533.87,533.87,359400
31/10/2001,530.53,537.81,529.75,537.81,537.81,592400
01/11/2001,540.63,546.12,536.2,544.09,544.09,461600
02/11/2001,547.99,554.05,547.51,550.57,550.57,855800
05/11/2001,555.62,561.62,552.89,561.62,561.62,417400
06/11/2001,567.35,569.82,565.47,565.47,565.47,494000
07/11/2001,567.03,567.94,560.88,562.03,562.03,449400
08/11/2001,564.82,574.75,564.82,573.04,573.04,531400
09/11/2001,575.1,579.19,569.71,576.75,576.75,823600
12/11/2001,581.71,584.48,575.58,584.48,584.48,743000
13/11/2001,580.87,589.64,577.19,588.83,588.83,861800
14/11/2001,595,606.68,592.89,606.68,606.68,943800
15/11/2001,602.09,612.32,600.72,606.44,606.44,803800
16/11/2001,605.71,612.53,602.83,610.88,610.88,705200
19/11/2001,610.77,630.02,610.77,626.43,626.43,973000
20/11/2001,630.97,636.06,614.19,616.33,616.33,918000
21/11/2001,609.88,621.17,609.18,615.45,615.45,709200
22/11/2001,617.82,624.56,609.81,624.56,624.56,771400
23/11/2001,627.45,647.2,627.45,645.18,645.18,802000
26/11/2001,655.08,674.56,654.87,674.56,674.56,783800
27/11/2001,674.61,680.91,661.44,670.1,670.1,807400
28/11/2001,661.98,665.07,630.76,632.02,632.02,717800
29/11/2001,624.18,641.11,616.51,628.86,628.86,651000
30/11/2001,645.63,649.4,640.23,643.89,643.89,792600
03/12/2001,643.61,654,631.87,650.66,650.66,888600
04/12/2001,648.51,656.33,642.74,649.9,649.9,897600
05/12/2001,663.48,696.06,663.48,688.31,688.31,789600
06/12/2001,707.06,715.93,678.81,686.61,686.61,869600
07/12/2001,691.37,708.15,683.62,704.5,704.5,670400
10/12/2001,701.36,702.01,665.74,668.77,668.77,669000
11/12/2001,659.76,671.68,655.65,670.08,670.08,565200
12/12/2001,667.01,683.26,658.17,681.43,681.43,539200
13/12/2001,682.47,684.31,667.95,676.59,676.59,577000
14/12/2001,666.99,676.66,660.76,665.2,665.2,498200
17/12/2001,661.29,662.08,645.87,648.28,648.28,531800
18/12/2001,655.97,662.59,639.62,643.76,643.76,600200
19/12/2001,652.91,654.63,642.65,647.05,647.05,627600
20/12/2001,649.3,666.48,642.86,664.51,664.51,504000
21/12/2001,651.9,653.93,641.7,644.71,644.71,355200
24/12/2001,647.73,655.3,642.26,646.49,646.49,390800
26/12/2001,650.23,655.2,648.84,653.87,653.87,568400
27/12/2001,650.31,672.55,646.3,668.55,668.55,541600
28/12/2001,680.22,695.96,680.22,693.7,693.7,514800
02/01/2002,698,725.06,690.36,724.95,724.95,618800
03/01/2002,726.76,735.77,722.35,727.66,727.66,752600
04/01/2002,744.46,750.83,739.14,747.72,747.72,630600
07/01/2002,748.54,757.81,735.55,751.48,751.48,753600
08/01/2002,747.21,750.89,734.76,734.76,734.76,799400
09/01/2002,732.38,751.61,729.34,751.61,751.61,942600
10/01/2002,747.44,751.83,728.22,728.23,728.23,1057200
11/01/2002,737.31,742.34,718.74,727.36,727.36,799000
14/01/2002,721.43,744.03,720.78,744.03,744.03,751400
15/01/2002,732.58,732.58,716.34,718.64,718.64,730800
16/01/2002,718.08,723.89,710.95,710.95,710.95,548400
17/01/2002,703.43,715.9,698.3,713.5,713.5,714800
18/01/2002,713.35,718.39,705.21,708.47,708.47,537600
21/01/2002,704.73,717.35,701.01,717.35,717.35,522400
22/01/2002,721.65,731.09,717.77,724.36,724.36,700400
23/01/2002,715.79,742.84,714.61,742.62,742.62,588800
24/01/2002,749.6,763.42,748.18,757.71,757.71,717400
25/01/2002,769.51,784.12,766.59,774.68,774.68,760400
28/01/2002,787.65,787.65,773.49,780.24,780.24,705800
29/01/2002,780.47,784.46,769.53,774.03,774.03,679200
30/01/2002,748.78,759.24,745.77,749.45,749.45,778400
31/01/2002,761.12,762.22,742.89,748.07,748.07,670600
01/02/2002,757.07,761.85,739.15,742.42,742.42,758400
04/02/2002,740.98,747.36,728.58,730.21,730.21,555000
05/02/2002,720.7,739.91,718.86,739.91,739.91,553600
06/02/2002,736.45,745.63,736.45,741.55,741.55,585600
07/02/2002,736.62,746.96,724.69,727.71,727.71,504400
08/02/2002,730.82,739.66,722.53,739.66,739.66,522800
14/02/2002,764.15,796.18,762.41,796.18,796.18,759400
15/02/2002,781.99,793.67,781.66,783.59,783.59,748000
18/02/2002,783.75,795.37,782.93,790.37,790.37,869400
19/02/2002,794.33,797.73,779.95,782.27,782.27,678000
20/02/2002,774.01,780.54,769.71,776.89,776.89,589400
21/02/2002,788.63,789.48,772.5,787.62,787.62,639400
22/02/2002,774.78,792.64,773.4,792,792,683600
25/02/2002,796.8,801.97,786.73,791.48,791.48,479000
26/02/2002,806.22,810.43,795.42,801.14,801.14,591200
27/02/2002,800.7,822.11,800.7,822.11,822.11,695000
28/02/2002,825.12,826.6,815.52,819.99,819.99,676000
04/03/2002,842.21,847.39,834.21,834.21,834.21,621800
05/03/2002,847.86,847.86,834.95,841.95,841.95,763000
06/03/2002,840.45,850.61,837.05,843.06,843.06,905000
07/03/2002,847.86,850.08,826.2,829.44,829.44,734600
08/03/2002,828.9,833.72,815.54,825.27,825.27,626600
11/03/2002,828.22,830.38,818.43,827.02,827.02,541800
12/03/2002,824.48,846.03,824.48,846.03,846.03,651600
13/03/2002,841.93,854.48,839.48,849.13,849.13,593000
14/03/2002,846.64,856.86,829.05,856.86,856.86,686400
15/03/2002,847.57,868.02,845.4,860.36,860.36,717200
18/03/2002,877.19,878.32,863.65,869.71,869.71,753800
19/03/2002,872.65,890.44,869.86,889.98,889.98,701800
20/03/2002,895.33,903.79,882.1,887.48,887.48,760400
21/03/2002,875.61,891.56,875.61,885.64,885.64,648200
22/03/2002,890.32,908.4,883.26,895.98,895.98,664200
25/03/2002,901.43,903.77,879.41,879.41,879.41,0
26/03/2002,872.57,884.18,872.57,881.03,881.03,465600
27/03/2002,888.32,903.98,884.84,902.46,902.46,608000
28/03/2002,905.19,914.93,892.67,892.67,892.67,654200
